# --- WAVY_002 ---
2025-04-17 14:45:41;WAVY_002;6,36
2025-04-17 14:45:45;WAVY_002;7,13
2025-04-17 14:45:49;WAVY_002;6,52
2025-04-17 14:45:53;WAVY_002;6,76
2025-04-17 14:45:57;WAVY_002;7,32
2025-04-17 14:46:01;WAVY_002;6,46
2025-04-17 14:46:05;WAVY_002;7,33
2025-04-17 14:46:09;WAVY_002;7,92
2025-04-17 14:46:13;WAVY_002;7,75
2025-04-17 14:46:17;WAVY_002;7,95
2025-04-17 14:46:21;WAVY_002;7,57
2025-04-17 14:46:25;WAVY_002;6,60
2025-04-17 14:46:30;WAVY_002;7,46
2025-04-17 14:46:34;WAVY_002;7,28
2025-04-17 14:46:38;WAVY_002;6,53
2025-04-17 14:46:42;WAVY_002;7,36
2025-04-17 14:46:46;WAVY_002;6,53
2025-04-17 14:46:50;WAVY_002;6,57
2025-04-17 14:46:54;WAVY_002;7,60
2025-04-17 14:46:58;WAVY_002;7,84
2025-04-17 14:47:02;WAVY_002;7,22
2025-04-17 14:47:06;WAVY_002;6,04
2025-04-17 14:47:10;WAVY_002;6,69
2025-04-17 14:47:14;WAVY_002;7,54
2025-04-17 14:47:18;WAVY_002;7,37
2025-04-17 14:47:22;WAVY_002;6,44
2025-04-17 14:47:26;WAVY_002;6,43
2025-04-17 14:47:30;WAVY_002;6,80
2025-04-17 14:47:34;WAVY_002;7,86
2025-04-17 14:47:38;WAVY_002;6,12
2025-04-17 14:47:42;WAVY_002;6,15
2025-04-17 14:47:46;WAVY_002;7,93
2025-04-17 14:47:50;WAVY_002;6,17
2025-04-17 14:47:54;WAVY_002;6,71
2025-04-17 14:47:58;WAVY_002;6,64
2025-04-17 14:48:02;WAVY_002;7,38
2025-04-17 14:48:07;WAVY_002;6,72
2025-04-17 14:48:11;WAVY_002;6,77
2025-04-17 14:48:15;WAVY_002;7,42
2025-04-17 14:48:19;WAVY_002;7,23
2025-04-17 14:48:23;WAVY_002;6,62
2025-04-17 14:48:27;WAVY_002;7,46
